,Frequencia,Amplitude(V)1,Amplitude(V)2
625,125.5,0.16573068997396875,0.0
626,126.5,0.16766209829104015,0.0
627,127.5,0.16957411164477654,0.0
628,128.5,0.17146778110075453,0.0
629,129.5,0.17334408552686092,0.0
630,130.5,0.1752039395528564,0.0
631,131.5,0.1770482004775256,0.0
632,132.5,0.17887767429475734,0.0
633,133.5,0.1806931209778559,0.0
634,134.5,0.18249525913615053,0.0
635,135.5,0.18428477013793923,0.0
636,136.5,0.1860623017777836,0.0
637,137.5,0.18782847155328444,0.0
638,138.5,0.1895838696060252,0.0
639,139.5,0.19132906137286942,0.0
640,140.5,0.19306458998683473,0.0
641,141.5,0.1947909784610412,0.0
642,142.5,0.19650873168450111,0.0
643,143.5,0.19821833825459542,0.0
644,144.5,0.1999202721678239,0.0
645,145.5,0.20161499438769684,0.0
646,146.5,0.20330295430637532,0.0
647,147.5,0.20498459111477288,0.0
648,148.5,0.2066603350942607,0.0
649,149.5,0.20833060884181417,0.0
650,150.5,0.20999582843936065,0.0
651,151.5,0.211656404577218,0.0
652,152.5,0.21331274364080896,0.0
653,153.5,0.21496524876929882,0.0
654,154.5,0.21661432089439986,0.0
655,155.5,0.2182603597673233,0.0
656,156.5,0.21990376498171932,0.0
657,157.5,0.22154493700042993,0.0
658,158.5,0.22318427819399064,0.0
659,159.5,0.22482219389905714,0.0
660,160.5,0.2264590935053084,0.0
661,161.5,0.22809539157990424,0.0
662,162.5,0.229731509039268,0.0
663,163.5,0.23136787437884362,0.0
664,164.5,0.23300492497257322,0.0
665,165.5,0.23464310845519354,0.0
666,166.5,0.23628288420209698,0.0
667,167.5,0.23792472492351774,0.0
668,168.5,0.23956911839224615,0.0
669,169.5,0.2412165693270576,0.0
670,170.5,0.2428676014576714,0.0
671,171.5,0.2445227598015067,0.0
672,172.5,0.2461826131879661,0.0
673,173.5,0.24784775707273093,0.0
674,174.5,0.24951881669293985,0.0
675,175.5,0.251196450624613,0.0
676,176.5,0.25288135481689666,0.0
677,177.5,0.2545742671944769,0.0
678,178.5,0.2562759729409959,0.0
679,179.5,0.257987310604084,0.0
680,180.5,0.2597091791989134,0.0
681,181.5,0.2614425465351434,0.0
682,182.5,0.2631884590563082,0.0
683,183.5,0.2649480535677833,0.0
684,184.5,0.2667225713494181,0.0
685,185.5,0.2685133753169964,0.0
686,186.5,0.27032197113665496,0.0
687,187.5,0.2721500335463884,0.0
688,188.5,0.27399943966167195,0.0
689,189.5,0.27587231184531735,0.0
690,190.5,0.27777107399490375,0.0
691,191.5,0.27969852719633875,0.0
692,192.5,0.28165795429566065,0.0
693,193.5,0.2836532694785913,0.0
694,194.5,0.2856892416142458,0.0
695,195.5,0.28777184679869217,0.0
696,196.5,0.2899088682261423,0.0
697,197.5,0.2921110326956119,0.0
698,198.5,0.29439455467993203,0.0
699,199.5,0.2967887419925474,0.0
700,200.5,0.2993672144930175,0.2993672144930175
701,201.5,0.29811533735716095,0.29811533735716095
702,202.5,0.2960847047707128,0.2960847047707128
703,203.5,0.2941121696349541,0.2941121696349541
704,204.5,0.29219512680309356,0.29219512680309356
705,205.5,0.29032604695191616,0.29032604695191616
706,206.5,0.288498476154454,0.288498476154454
707,207.5,0.2867071922346952,0.2867071922346952
708,208.5,0.284947937024777,0.284947937024777
709,209.5,0.28321717997844686,0.28321717997844686
710,210.5,0.2815119450366101,0.2815119450366101
711,211.5,0.2798296864298949,0.2798296864298949
712,212.5,0.278168198559228,0.278168198559228
713,213.5,0.27652554935525664,0.27652554935525664
714,214.5,0.2749000300174029,0.2749000300174029
715,215.5,0.2732901163953131,0.2732901163953131
716,216.5,0.27169443880937955,0.27169443880937955
717,217.5,0.2701117581041427,0.2701117581041427
718,218.5,0.26854094638556314,0.26854094638556314
719,219.5,0.26698097133407517,0.26698097133407517
720,220.5,0.2654308832867674,0.2654308832867674
721,221.5,0.2638898044918878,0.2638898044918878
722,222.5,0.26235692008753,0.26235692008753
723,223.5,0.26083147046335664,0.26083147046335664
724,224.5,0.25931274474240007,0.25931274474240007
725,225.5,0.25780007517789144,0.25780007517789144
726,226.5,0.2562928323035159,0.2562928323035159
727,227.5,0.2547904207084681,0.2547904207084681
728,228.5,0.2532922753339817,0.2532922753339817
729,229.5,0.2517978582076129,0.2517978582076129
730,230.5,0.2503066555468876,0.2503066555468876
731,231.5,0.24881817517601462,0.24881817517601462
732,232.5,0.24733194420897536,0.24733194420897536
733,233.5,0.2458475069599933,0.2458475069599933
734,234.5,0.2443644230485785,0.2443644230485785
735,235.5,0.24288226567136534,0.24288226567136534
736,236.5,0.24140062001704674,0.24140062001704674
737,237.5,0.23991908180404686,0.23991908180404686
738,238.5,0.23843725592332005,0.23843725592332005
739,239.5,0.23695475517091208,0.23695475517091208
740,240.5,0.23547119905677885,0.23547119905677885
741,241.5,0.23398621267787809,0.23398621267787809
742,242.5,0.2324994256448039,0.2324994256448039
743,243.5,0.23101047105224848,0.23101047105224848
744,244.5,0.22951898448440078,0.22951898448440078
745,245.5,0.22802460304703764,0.22802460304703764
746,246.5,0.22652696441856807,0.22652696441856807
747,247.5,0.22502570591265486,0.22502570591265486
748,248.5,0.22352046354528077,0.22352046354528077
749,249.5,0.2220108710992616,0.2220108710992616
750,250.5,0.22049655917921943,0.22049655917921943
751,251.5,0.21897715424994882,0.21897715424994882
752,252.5,0.21745227765090683,0.21745227765090683
753,253.5,0.21592154457924745,0.21592154457924745
754,254.5,0.21438456303339,0.21438456303339
755,255.5,0.21284093270854884,0.21284093270854884
756,256.5,0.21129024383494394,0.21129024383494394
757,257.5,0.20973207594854212,0.20973207594854212
758,258.5,0.20816599658311968,0.20816599658311968
759,259.5,0.20659155987116667,0.20659155987116667
760,260.5,0.20500830503962514,0.20500830503962514
761,261.5,0.20341575478462964,0.20341575478462964
762,262.5,0.20181341350724347,0.20181341350724347
763,263.5,0.20020076538957546,0.20020076538957546
764,264.5,0.1985772722875521,0.1985772722875521
765,265.5,0.19694237141287654,0.19694237141287654
766,266.5,0.1952954727722107,0.1952954727722107
767,267.5,0.193635956326178,0.193635956326178
768,268.5,0.1919631688241942,0.1919631688241942
769,269.5,0.19027642026309588,0.19027642026309588
770,270.5,0.18857497990769084,0.18857497990769084
771,271.5,0.18685807179922806,0.18685807179922806
772,272.5,0.1851248696627491,0.1851248696627491
773,273.5,0.18337449110552434,0.18337449110552434
774,274.5,0.18160599097521213,0.18160599097521213
775,275.5,0.17981835371653618,0.17981835371653618
776,276.5,0.1780104845271922,0.1780104845271922
777,277.5,0.17618119906464572,0.17618119906464572
778,278.5,0.17432921139172752,0.17432921139172752
779,279.5,0.17245311976518848,0.17245311976518848
780,280.5,0.1705513897601627,0.1705513897601627
781,281.5,0.16862233407397242,0.16862233407397242
782,282.5,0.16666408814905515,0.16666408814905515
783,283.5,0.16467458047331623,0.16467458047331623
784,284.5,0.16265149602094148,0.16265149602094148
785,285.5,0.16059223073174822,0.16059223073174822
786,286.5,0.15849383410366708,0.15849383410366708
787,287.5,0.156352935745979,0.156352935745979
788,288.5,0.15416564986699677,0.15416564986699677
789,289.5,0.15192744872626202,0.15192744872626202
790,290.5,0.14963299130605456,0.14963299130605456
791,291.5,0.1472758854156678,0.1472758854156678
792,292.5,0.14484834729416607,0.14484834729416607
793,293.5,0.1423406965516244,0.1423406965516244
794,294.5,0.1397405724891484,0.1397405724891484
795,295.5,0.1370316471132255,0.1370316471132255
796,296.5,0.13419134815190586,0.13419134815190586
797,297.5,0.13118639435725646,0.13118639435725646
798,298.5,0.12796259240760435,0.12796259240760435
799,299.5,0.12441453844334362,0.12441453844334362
800,300.5,0.12021314225436651,0.12021314225436651
801,301.5,0.11585259962672292,0.11585259962672292
802,302.5,0.11306227740108629,0.11306227740108629
803,303.5,0.11071817723261616,0.11071817723261616
804,304.5,0.10864335458545912,0.10864335458545912
805,305.5,0.10676092107740778,0.10676092107740778
806,306.5,0.10502752400816412,0.10502752400816412
807,307.5,0.10341526353153743,0.10341526353153743
808,308.5,0.10190466350388917,0.10190466350388917
809,309.5,0.10048135407743608,0.10048135407743608
810,310.5,0.09913429764018071,0.09913429764018071
811,311.5,0.09785475271841318,0.09785475271841318
812,312.5,0.09663562772474732,0.09663562772474732
813,313.5,0.09547105671941535,0.09547105671941535
814,314.5,0.09435610927107291,0.09435610927107291
815,315.5,0.0932865852524933,0.0932865852524933
816,316.5,0.09225886557846734,0.09225886557846734
817,317.5,0.09126980102045681,0.09126980102045681
818,318.5,0.09031662767359878,0.09031662767359878
819,319.5,0.08939690153527907,0.08939690153527907
820,320.5,0.08850844707950542,0.08850844707950542
821,321.5,0.0876493162722316,0.0876493162722316
822,322.5,0.08681775550463104,0.08681775550463104
823,323.5,0.08601217861966026,0.08601217861966026
824,324.5,0.0852311446899118,0.0852311446899118
825,325.5,0.08447333954467132,0.08447333954467132
826,326.5,0.0837375602875799,0.0837375602875799
827,327.5,0.08302270222341913,0.08302270222341913
828,328.5,0.08232774774319097,0.08232774774319097
829,329.5,0.08165175681428953,0.08165175681428953
830,330.5,0.08099385879637201,0.08099385879637201
831,331.5,0.08035324535994838,0.08035324535994838
832,332.5,0.07972916432825972,0.07972916432825972
833,333.5,0.07912091429695245,0.07912091429695245
834,334.5,0.0785278399127284,0.0785278399127284
835,335.5,0.07794932771328811,0.07794932771328811
836,336.5,0.07738480244775789,0.07738480244775789
837,337.5,0.07683372381035877,0.07683372381035877
838,338.5,0.07629558353105874,0.07629558353105874
839,339.5,0.0757699027758924,0.0757699027758924
840,340.5,0.07525622981695985,0.07525622981695985
841,341.5,0.0747541379381555,0.0747541379381555
842,342.5,0.07426322354767355,0.07426322354767355
843,343.5,0.07378310447250179,0.07378310447250179
844,344.5,0.07331341841359204,0.07331341841359204
845,345.5,0.07285382154332008,0.07285382154332008
846,346.5,0.07240398722931278,0.07240398722931278
847,347.5,0.07196360487080866,0.07196360487080866
848,348.5,0.07153237883549461,0.07153237883549461
849,349.5,0.07111002748627496,0.07111002748627496
850,350.5,0.07069628228872893,0.07069628228872893
851,351.5,0.07029088699112698,0.07029088699112698
852,352.5,0.06989359686983725,0.06989359686983725
853,353.5,0.0695041780337861,0.0695041780337861
854,354.5,0.06912240678235662,0.06912240678235662
855,355.5,0.06874806901173704,0.06874806901173704
856,356.5,0.06838095966527721,0.06838095966527721
857,357.5,0.06802088222389077,0.06802088222389077
858,358.5,0.06766764823295829,0.06766764823295829
859,359.5,0.0673210768625571,0.0673210768625571
860,360.5,0.06698099449816719,0.06698099449816719
861,361.5,0.06664723435928838,0.06664723435928838
862,362.5,0.06631963614365888,0.06631963614365888
863,363.5,0.06599804569499088,0.06599804569499088
864,364.5,0.0656823146923343,0.0656823146923343
865,365.5,0.06537230035936421,0.06537230035936421
866,366.5,0.06506786519203975,0.06506786519203975
867,367.5,0.06476887670322845,0.06476887670322845
868,368.5,0.0644752071830142,0.0644752071830142
869,369.5,0.06418673347352208,0.06418673347352208
870,370.5,0.06390333675719473,0.06390333675719473
871,371.5,0.06362490235754724,0.06362490235754724
872,372.5,0.06335131955151041,0.06335131955151041
873,373.5,0.0630824813925465,0.0630824813925465
874,374.5,0.06281828454378884,0.06281828454378884
875,375.5,0.0625586291205191,0.0625586291205191
876,376.5,0.06230341854135026,0.06230341854135026
877,377.5,0.06205255938753342,0.06205255938753342
878,378.5,0.06180596126985306,0.06180596126985306
879,379.5,0.06156353670261664,0.06156353670261664
880,380.5,0.06132520098428155,0.06132520098428155
881,381.5,0.06109087208429882,0.06109087208429882
882,382.5,0.060860470535781065,0.060860470535781065
883,383.5,0.060633919333635836,0.060633919333635836
884,384.5,0.06041114383782698,0.06041114383782698
885,385.5,0.06019207168145449,0.06019207168145449
886,386.5,0.05997663268336293,0.05997663268336293
887,387.5,0.05976475876501106,0.05976475876501106
888,388.5,0.05955638387135189,0.05955638387135189
889,389.5,0.059351443895491955,0.059351443895491955
890,390.5,0.05914987660691099,0.05914987660691099
891,391.5,0.05895162158304268,0.05895162158304268
892,392.5,0.05875662014402507,0.05875662014402507
893,393.5,0.05856481529044711,0.05856481529044711
894,394.5,0.0583761516439245,0.0583761516439245
895,395.5,0.05819057539035217,0.05819057539035217
896,396.5,0.058008034225688836,0.058008034225688836
897,397.5,0.0578284773041387,0.0578284773041387
898,398.5,0.057651855188603364,0.057651855188603364
899,399.5,0.05747811980328599,0.05747811980328599
900,400.5,0.05730722438833547,0.05730722438833547
901,401.5,0.05713912345642702,0.05713912345642702
902,402.5,0.05697377275117954,0.05697377275117954
903,403.5,0.056811129207318935,0.056811129207318935
904,404.5,0.05665115091249886,0.05665115091249886
905,405.5,0.056493797070698445,0.056493797070698445
906,406.5,0.05633902796711861,0.05633902796711861
907,407.5,0.05618680493450586,0.05618680493450586
908,408.5,0.056037090320832914,0.056037090320832914
909,409.5,0.05588984745827421,0.05588984745827421
910,410.5,0.05574504063341282,0.05574504063341282
911,411.5,0.055602635058622625,0.055602635058622625
912,412.5,0.055462596844571194,0.055462596844571194
913,413.5,0.05532489297379144,0.05532489297379144
914,414.5,0.05518949127527331,0.05518949127527331
915,415.5,0.05505636040003059,0.05505636040003059
916,416.5,0.054925469797597735,0.054925469797597735
917,417.5,0.05479678969341651,0.05479678969341651
918,418.5,0.05467029106707296,0.05467029106707296
919,419.5,0.054545945631347806,0.054545945631347806
920,420.5,0.054423725812044854,0.054423725812044854
921,421.5,0.0543036047285642,0.0543036047285642
922,422.5,0.05418555617518892,0.05418555617518892
923,423.5,0.054069554603054674,0.054069554603054674
924,424.5,0.05395557510277394,0.05395557510277394
925,425.5,0.05384359338768791,0.05384359338768791
926,426.5,0.0537335857777201,0.0537335857777201
927,427.5,0.05362552918380708,0.05362552918380708
928,428.5,0.05351940109288335,0.05351940109288335
929,429.5,0.05341517955339808,0.05341517955339808
930,430.5,0.05331284316134198,0.05331284316134198
931,431.5,0.053212371046765745,0.053212371046765745
932,432.5,0.05311374286076898,0.05311374286076898
933,433.5,0.053016938762943,0.053016938762943
934,434.5,0.052921939409249025,0.052921939409249025
935,435.5,0.05282872594031642,0.05282872594031642
936,436.5,0.05273727997014338,0.05273727997014338
937,437.5,0.05264758357518711,0.05264758357518711
938,438.5,0.052559619283827345,0.052559619283827345
939,439.5,0.05247337006619066,0.05247337006619066
940,440.5,0.05238881932432184,0.05238881932432184
941,441.5,0.05230595088269022,0.05230595088269022
942,442.5,0.05222474897901841,0.05222474897901841
943,443.5,0.052145198255423394,0.052145198255423394
944,444.5,0.052067283749857106,0.052067283749857106
945,445.5,0.05199099088783789,0.05199099088783789
946,446.5,0.05191630547446191,0.05191630547446191
947,447.5,0.05184321368668539,0.05184321368668539
948,448.5,0.051771702065867994,0.051771702065867994
949,449.5,0.05170175751056999,0.05170175751056999
950,450.5,0.0516333672695931,0.0516333672695931
951,451.5,0.05156651893525859,0.05156651893525859
952,452.5,0.051501200436914224,0.051501200436914224
953,453.5,0.05143740003466285,0.05143740003466285
954,454.5,0.051375106313306204,0.051375106313306204
955,455.5,0.05131430817649631,0.05131430817649631
956,456.5,0.051254994841089155,0.051254994841089155
957,457.5,0.05119715583169362,0.05119715583169362
958,458.5,0.05114078097541061,0.05114078097541061
959,459.5,0.05108586039675626,0.05108586039675626
960,460.5,0.05103238451276409,0.05103238451276409
961,461.5,0.05098034402826086,0.05098034402826086
962,462.5,0.05092972993131156,0.05092972993131156
963,463.5,0.05088053348882858,0.05088053348882858
964,464.5,0.05083274624234037,0.05083274624234037
965,465.5,0.05078636000391593,0.05078636000391593
966,466.5,0.05074136685224054,0.05074136685224054
967,467.5,0.05069775912883904,0.05069775912883904
968,468.5,0.05065552943444259,0.05065552943444259
969,469.5,0.05061467062549621,0.05061467062549621
970,470.5,0.05057517581080214,0.05057517581080214
971,471.5,0.0505370383482978,0.0505370383482978
972,472.5,0.050500251841963245,0.050500251841963245
973,473.5,0.05046481013885666,0.05046481013885666
974,474.5,0.05043070732627397,0.05043070732627397
975,475.5,0.05039793772903101,0.05039793772903101
976,476.5,0.05036649590686443,0.05036649590686443
977,477.5,0.05033637665194988,0.05033637665194988
978,478.5,0.05030757498653484,0.05030757498653484
979,479.5,0.0502800861606838,0.0502800861606838
980,480.5,0.050253905650133865,0.050253905650133865
981,481.5,0.0502290291542585,0.0502290291542585
982,482.5,0.05020545259413812,0.05020545259413812
983,483.5,0.050183172110735426,0.050183172110735426
984,484.5,0.05016218406317357,0.05016218406317357
985,485.5,0.0501424850271162,0.0501424850271162
986,486.5,0.05012407179324741,0.05012407179324741
987,487.5,0.050106941365850796,0.050106941365850796
988,488.5,0.05009109096148524,0.05009109096148524
989,489.5,0.05007651800775785,0.05007651800775785
990,490.5,0.05006322014219155,0.05006322014219155
991,491.5,0.0500511952111871,0.0500511952111871
992,492.5,0.05004044126907831,0.05004044126907831
993,493.5,0.05003095657727975,0.05003095657727975
994,494.5,0.05002273960352625,0.05002273960352625
995,495.5,0.05001578902120328,0.05001578902120328
996,496.5,0.05001010370876796,0.05001010370876796
997,497.5,0.050005682749259636,0.050005682749259636
998,498.5,0.05000252542990053,0.05000252542990053
999,499.5,0.05000063124178526,0.05000063124178526
